time,side,ticker_id,mv_dn_composite_labels,accel_price_21_df021,joint_fall_flag_1_10_df042,dist_upper_bb_20_2.0_df055,delta_volume_21_df024
2012-04-03 00:00:00+00,SHORT,3098,0.5863986552840494,-0.017061401,1.0,-0.024121538,427194.0
2012-04-03 00:00:00+00,SHORT,1092,0.6958999491978818,-3.7456755E-4,1.0,-0.0115242135,557640.0
2012-04-03 00:00:00+00,SHORT,3513,0.5007222135006736,-0.0014425068,1.0,-0.012063298,-96625.0
2012-04-03 00:00:00+00,SHORT,3614,0.3684268394785021,-0.017735254,1.0,-0.005090779,-13369.0
2012-04-03 00:00:00+00,SHORT,3681,0.4448311503963483,-0.0056057004,1.0,-0.02395605,-88858.0
2012-04-03 00:00:00+00,SHORT,3754,0.8823529411764706,-0.0014683222,1.0,-0.01779181,-86900.0
2012-04-03 00:00:00+00,SHORT,3793,0.0,-0.007107395,1.0,-0.026362635,1184061.0
2012-04-03 00:00:00+00,SHORT,4070,0.7245316991979686,0.003844583,1.0,-0.013247274,-17641.0
2012-04-04 00:00:00+00,SHORT,2079,0.40630566652011924,-0.002485663,1.0,-0.02547287,-3541.0
2012-04-04 00:00:00+00,SHORT,194,0.3534133647704315,0.009409691,1.0,-0.019399034,-83890.0
2012-04-04 00:00:00+00,SHORT,2816,0.5816041454678327,0.010110283,1.0,-0.022269227,76015.0
2012-04-04 00:00:00+00,SHORT,1064,0.0,0.02025865,1.0,-0.009601074,111714.0
2012-04-04 00:00:00+00,SHORT,3614,0.42420666279912733,-0.0033574617,1.0,-0.011636374,-38769.0
2012-04-04 00:00:00+00,SHORT,3915,0.9689091709774634,0.02023517,1.0,-0.010118983,1687400.0
2012-04-05 00:00:00+00,SHORT,1817,0.9285714285714286,-0.0107418485,1.0,-0.012644258,113331.0
2012-04-05 00:00:00+00,SHORT,3915,0.8364857530625505,-0.016457194,1.0,-0.018587397,1290200.0
2012-04-05 00:00:00+00,SHORT,1896,0.4529211051528594,-0.005626363,1.0,-0.024590073,483357.0
2012-04-13 00:00:00+00,SHORT,2370,0.6550785049619576,-0.0017197458,1.0,-0.0144621525,854656.0
2012-04-18 00:00:00+00,SHORT,1988,1.0,-0.005045964,1.0,-0.0064354255,449800.0
2012-04-19 00:00:00+00,SHORT,1988,0.8571428571428572,-0.0039092675,1.0,-0.01653327,1136300.0
2012-04-27 00:00:00+00,SHORT,2543,0.5436089529061341,0.006083861,1.0,-0.025000354,74300.0
2012-04-27 00:00:00+00,SHORT,1258,1.0,0.014214329,1.0,-0.010926248,854543.0
2012-04-30 00:00:00+00,SHORT,995,0.0359445122964752,-0.011957901,1.0,-0.019002477,-12275.0
2012-04-30 00:00:00+00,SHORT,3521,0.9411764705882353,-5.720049E-4,1.0,-0.020623079,-18400.0
2012-05-01 00:00:00+00,SHORT,1908,0.5205184283036594,-0.0035408107,1.0,-0.015965583,2300.0
2012-05-02 00:00:00+00,SHORT,401,0.43675332784342724,-0.01299428,1.0,-0.022813011,28600.0
2012-05-02 00:00:00+00,SHORT,1819,0.9285714285714286,-0.005891339,1.0,-0.021933833,1054801.0
2012-05-02 00:00:00+00,SHORT,1922,0.573750819173734,-0.017964294,1.0,-0.011304813,-89900.0
2012-05-03 00:00:00+00,SHORT,2064,0.04597035893859484,-0.017080786,1.0,-0.008703005,377463.0
2012-05-03 00:00:00+00,SHORT,142,0.8181818181818181,0.0032639059,1.0,-0.02281273,-4374.0
2012-05-03 00:00:00+00,SHORT,1112,0.06779638894080751,-0.005307862,1.0,-0.018127145,240688.0
2012-05-03 00:00:00+00,SHORT,3501,0.10155842711929952,0.011330937,1.0,-0.02363963,78522.0
2012-05-03 00:00:00+00,SHORT,3581,0.6937381353084944,-0.014976187,1.0,-0.025774201,417633.0
2012-05-03 00:00:00+00,SHORT,1819,0.36922049564696263,0.0052137505,1.0,-0.02532846,794770.0
2012-05-03 00:00:00+00,SHORT,1922,0.4641134010789749,-6.027028E-4,1.0,-0.019168723,-40800.0
2012-05-08 00:00:00+00,SHORT,2064,0.0,0.015004044,1.0,-0.017328389,58712.0
2012-05-08 00:00:00+00,SHORT,1514,0.3181607369918474,0.003041921,1.0,-0.016837107,94900.0
2012-05-08 00:00:00+00,SHORT,1684,0.37000328727913395,0.018331412,1.0,-0.023926482,50606.0
2012-05-09 00:00:00+00,SHORT,3109,0.9285714285714286,0.008344537,1.0,-0.022627084,-61913.0
2012-05-09 00:00:00+00,SHORT,1916,0.0,0.008762084,1.0,-0.022639185,-9860.0
2012-05-11 00:00:00+00,SHORT,3430,0.0,-0.0092052715,1.0,-0.015613308,570391.0
2012-05-11 00:00:00+00,SHORT,1916,0.0,-0.017069628,1.0,-0.023047432,184520.0
2012-05-11 00:00:00+00,SHORT,4016,0.08847839363748934,-0.0107273925,1.0,-0.022400271,316063.0
2012-05-14 00:00:00+00,SHORT,2351,0.5532237041799996,-0.01292939,1.0,-0.019354865,122174.0
2012-05-14 00:00:00+00,SHORT,1299,0.5364117643875961,-0.016030991,1.0,-0.017399045,605629.0
2012-05-15 00:00:00+00,SHORT,2211,0.2855627426219188,-0.0082678115,1.0,-0.021791045,61151.0
2012-05-25 00:00:00+00,SHORT,2079,0.0,-0.015359325,1.0,-0.024055494,26903.0
2012-06-07 00:00:00+00,SHORT,388,0.0,-0.014352836,1.0,-0.016525455,8400.0
2012-06-07 00:00:00+00,SHORT,629,0.64067644137352,-0.0028052384,1.0,-0.024487419,16210.0
2012-06-18 00:00:00+00,SHORT,2979,0.0,-0.0041781976,1.0,-0.021337891,27500.0
2012-06-19 00:00:00+00,SHORT,2979,0.0,0.005486643,1.0,-0.020456396,1261800.0
2012-06-19 00:00:00+00,SHORT,1220,0.0,0.016065162,1.0,-0.023853272,-18263.0
2012-06-20 00:00:00+00,SHORT,588,0.9260846049914939,-0.0055946643,1.0,-0.01419271,89556.0
2012-06-20 00:00:00+00,SHORT,1236,0.6911298457403419,-0.0170571,1.0,-0.010602388,503732.0
2012-07-02 00:00:00+00,SHORT,1593,0.1341219602081391,0.013507529,1.0,-0.017503068,161171.0
2012-07-05 00:00:00+00,SHORT,4197,0.32232498152948935,-0.014074336,1.0,-0.023568898,253550.0
2012-07-05 00:00:00+00,SHORT,4062,0.11082562463968663,-0.009022614,1.0,-0.021116225,665284.0
2012-07-16 00:00:00+00,SHORT,4153,0.7028764905850906,-0.011449264,1.0,-0.018062841,-46716.0
2012-07-16 00:00:00+00,SHORT,1444,0.43823297527715616,-0.0071162092,1.0,-0.021962384,-80700.0
2012-07-18 00:00:00+00,SHORT,836,0.2645614192130715,-0.0016747437,1.0,-0.008579849,985181.0
2012-07-18 00:00:00+00,SHORT,3046,0.1003222186628756,0.0070881043,1.0,-0.024523884,816602.0
2012-07-18 00:00:00+00,SHORT,3359,0.0753158061033184,0.006551284,1.0,-0.013690644,1138138.0
2012-07-19 00:00:00+00,SHORT,4223,0.29228268595704066,-0.014802772,1.0,-0.015050034,273055.0
2012-07-19 00:00:00+00,SHORT,3811,0.09049459454301244,-0.010963015,1.0,-0.011409252,1657525.0
2012-07-19 00:00:00+00,SHORT,1838,0.0,-0.0075549805,1.0,-0.022903461,165615.0
2012-07-19 00:00:00+00,SHORT,3912,0.5892837157068482,-0.007951772,1.0,-0.012363039,384690.0
2012-07-20 00:00:00+00,SHORT,1396,0.4313368901796554,-0.009615385,1.0,-0.023129417,-82.0
2012-07-30 00:00:00+00,SHORT,2072,0.18206989695710907,-0.004684447,1.0,-0.016703399,-37321.0
2012-08-03 00:00:00+00,SHORT,4049,0.24816424414483348,0.0083051855,1.0,-0.016724471,279683.0
2012-08-06 00:00:00+00,SHORT,3275,0.0,-0.0034122632,1.0,-0.021913698,-18136.0
2012-08-06 00:00:00+00,SHORT,4049,0.3324251641612148,-0.007640697,1.0,-0.021583373,412949.0
2012-08-15 00:00:00+00,SHORT,1082,0.23651867908191734,-0.017817788,1.0,-0.02229509,-43343.0
2012-08-20 00:00:00+00,SHORT,1360,0.0,0.014423363,1.0,-0.016307075,-72376.0
2012-08-20 00:00:00+00,SHORT,3791,0.3608204846298167,0.017615851,1.0,-0.019727105,-600.0
2012-08-21 00:00:00+00,SHORT,386,1.0,0.017210322,1.0,-0.016585846,-90321.0
2012-08-21 00:00:00+00,SHORT,3436,0.16134709209528927,0.014789615,1.0,-0.016503992,54914.0
2012-08-22 00:00:00+00,SHORT,1063,0.0,0.011564142,1.0,-0.01327888,322215.0
2012-08-27 00:00:00+00,SHORT,4136,0.0,-0.0073130038,1.0,-0.021009823,-15280.0
2012-08-27 00:00:00+00,SHORT,4086,0.39969050793457944,-0.017366113,1.0,-0.023894439,-3100.0
2012-08-28 00:00:00+00,SHORT,4136,0.0,-0.0057034427,1.0,-0.024318596,-1042.0
2012-08-28 00:00:00+00,SHORT,2116,0.0,-0.0028574038,1.0,-0.02306562,-71678.0
2012-08-29 00:00:00+00,SHORT,4136,0.0,-0.0054096924,1.0,-0.025270768,-14812.0
2012-09-10 00:00:00+00,SHORT,1144,0.0,0.0010107883,1.0,-0.02130214,38488.0
2012-09-13 00:00:00+00,SHORT,1286,0.0,0.011591055,1.0,-0.026022831,-42606.0
2012-09-17 00:00:00+00,SHORT,3218,0.74175036253948,-0.013867546,1.0,-0.020147301,98300.0
2012-09-17 00:00:00+00,SHORT,1371,0.1939162260660066,-0.017022593,1.0,-0.012025707,-89868.0
2012-09-18 00:00:00+00,SHORT,2352,0.2043638840276093,-0.012467872,1.0,-0.025146913,-40937.0
2012-09-18 00:00:00+00,SHORT,761,0.5300302583530627,-0.007801444,1.0,-0.017316787,-52113.0
2012-09-18 00:00:00+00,SHORT,3218,0.8666666666666667,-0.010275739,1.0,-0.024639659,40300.0
2012-09-18 00:00:00+00,SHORT,1514,0.2752707422588691,-0.004670153,1.0,-0.017000858,39200.0
2012-09-19 00:00:00+00,SHORT,2352,0.16466593540795085,-0.0019916703,1.0,-0.025422268,-58927.0
2012-09-20 00:00:00+00,SHORT,2986,0.41993976203425565,0.0023174088,1.0,-0.023578273,229108.0
2012-09-20 00:00:00+00,SHORT,3013,0.3011524988424109,0.007906659,1.0,-0.016328506,-47437.0
2012-09-20 00:00:00+00,SHORT,1108,0.20359454018756343,0.009230277,1.0,-0.026126381,-122900.0
2012-09-21 00:00:00+00,SHORT,259,0.0,-0.0059631695,1.0,-0.022953004,924535.0
2012-09-21 00:00:00+00,SHORT,1463,0.08621717968819202,-0.011320409,1.0,-0.025292477,-82323.0
2012-09-24 00:00:00+00,SHORT,2923,0.5636920000028975,-0.00898034,1.0,-0.015993735,900897.0
2012-09-24 00:00:00+00,SHORT,4034,1.0,0.010097407,1.0,-0.021961076,1250000.0
2012-09-25 00:00:00+00,SHORT,1916,0.5281882836655571,-0.0023404255,1.0,-0.0133504,625760.0
2012-09-26 00:00:00+00,SHORT,1916,0.47932081143950067,-0.011555281,1.0,-0.022781221,-61380.0
2012-09-28 00:00:00+00,SHORT,780,0.9230769230769231,-0.0053659193,1.0,-0.019301075,-64306.0
2012-09-28 00:00:00+00,SHORT,1916,0.412302607695126,-3.1186664E-4,1.0,-0.016595297,-48030.0
2012-10-01 00:00:00+00,SHORT,1297,0.6902801933957383,0.0030237893,1.0,-0.019118795,-34127.0
2012-10-02 00:00:00+00,SHORT,386,0.9166666666666666,-0.010137792,1.0,-0.011786747,110133.0
2012-10-02 00:00:00+00,SHORT,3513,0.3795362769853477,-0.0051434925,1.0,-0.024495551,317897.0
2012-10-03 00:00:00+00,SHORT,558,1.0,-0.015802713,1.0,-0.018910933,773300.0
2012-10-03 00:00:00+00,SHORT,3513,0.4190182543720844,-9.9371E-4,1.0,-0.024729513,182107.0
2012-10-05 00:00:00+00,SHORT,3586,1.0,-0.018150145,1.0,-0.0073936237,-127497.0
2012-10-08 00:00:00+00,SHORT,3109,0.6422254467291362,-0.011206086,1.0,-0.01283022,13988.0
2012-10-08 00:00:00+00,SHORT,3586,0.8571428571428572,-2.3983016E-4,1.0,-0.010417139,-332.0
2012-10-09 00:00:00+00,SHORT,3109,0.523556764538159,0.0029076685,1.0,-0.018700069,-118194.0
2012-10-09 00:00:00+00,SHORT,4016,0.7777777777777778,-0.009107621,1.0,-0.019133713,202072.0
2012-10-18 00:00:00+00,SHORT,2050,0.15959331818942638,7.0081616E-4,1.0,-0.01992517,1710500.0
2012-10-18 00:00:00+00,SHORT,2818,0.10896210260037348,-0.013576354,1.0,-0.021410901,-5105.0
2012-10-18 00:00:00+00,SHORT,2936,0.0,-0.0051006693,1.0,-0.024281876,406989.0
2012-10-18 00:00:00+00,SHORT,1184,0.07332384619834345,-0.01743713,1.0,-0.017584778,144381.0
2012-10-18 00:00:00+00,SHORT,3684,0.8333333333333334,-0.0045219148,1.0,-0.022304222,248423.0
2012-10-22 00:00:00+00,SHORT,1473,0.8181818181818181,-0.015512407,1.0,-0.018241437,-50832.0
2012-11-01 00:00:00+00,SHORT,3287,0.12025730266779346,0.006841977,1.0,-0.015083288,229253.0
2012-11-02 00:00:00+00,SHORT,2351,0.3912752467671071,-0.016154189,1.0,-0.012402406,139480.0
2012-11-02 00:00:00+00,SHORT,995,0.16664744745093957,-8.7741535E-4,1.0,-0.011929841,42921.0
2012-11-05 00:00:00+00,SHORT,2351,0.14582661548341191,-0.0031224773,1.0,-0.019309346,124008.0
2012-11-05 00:00:00+00,SHORT,3357,0.2426843962974782,-0.0027740046,1.0,-0.020393912,1446726.0
2012-11-05 00:00:00+00,SHORT,3702,0.5560191092477634,0.002030316,1.0,-0.013613173,323192.0
2012-11-07 00:00:00+00,SHORT,2351,0.1527493813742241,-0.009045154,1.0,-0.021974877,66385.0
2012-11-07 00:00:00+00,SHORT,498,0.0,-0.017391324,1.0,-0.024068814,481065.0
2012-11-07 00:00:00+00,SHORT,559,0.0,-0.013595233,1.0,-0.026389856,-15190.0
2012-11-07 00:00:00+00,SHORT,2999,0.3492654254018229,0.008441082,1.0,-0.02521106,243665.0
2012-11-07 00:00:00+00,SHORT,3912,0.0,-0.009527619,1.0,-0.016494164,-98450.0
2012-11-08 00:00:00+00,SHORT,3912,0.07271217095832591,-0.014557194,1.0,-0.021967271,745537.0
2012-11-09 00:00:00+00,SHORT,2067,0.0,0.0021593303,1.0,-0.019298803,68740.0
2012-11-09 00:00:00+00,SHORT,4153,0.28362419755876894,0.010340616,1.0,-0.015364085,-84120.0
2012-11-13 00:00:00+00,SHORT,304,0.0,3.5800508E-4,1.0,-0.0263487,14066.0
2012-11-29 00:00:00+00,SHORT,3973,0.46120515507880566,0.0017096518,1.0,-0.005088213,723200.0
2012-12-03 00:00:00+00,SHORT,1411,0.4927715680428918,0.012742019,1.0,-0.022241555,-17841.0
2012-12-06 00:00:00+00,SHORT,4140,0.0,-0.016481644,1.0,-0.016508665,-38600.0
2012-12-07 00:00:00+00,SHORT,1444,0.0833130401656052,-0.017898422,1.0,-0.024640488,1189600.0
2012-12-11 00:00:00+00,SHORT,2638,0.0,0.004613512,1.0,-0.008973817,-33414.0
2012-12-11 00:00:00+00,SHORT,1444,0.16408008548187294,-0.008159844,1.0,-0.0220062,1728200.0
2012-12-12 00:00:00+00,SHORT,4140,0.0,0.0029209224,1.0,-0.024039786,965073.0
2012-12-12 00:00:00+00,SHORT,869,0.0,-0.0019774805,1.0,-0.012810593,733600.0
2012-12-13 00:00:00+00,SHORT,2638,0.0,-0.001693799,1.0,-0.017534064,491569.0
2012-12-14 00:00:00+00,SHORT,2638,0.0,0.009093562,1.0,-0.019323347,80584.0
2012-12-14 00:00:00+00,SHORT,3148,0.0,0.005639189,1.0,-0.018449225,1541973.0
2012-12-18 00:00:00+00,SHORT,1286,0.31789197949103914,-0.006789069,1.0,-0.0164064,316917.0
2012-12-20 00:00:00+00,SHORT,622,0.4423897166501391,-0.01816208,1.0,-0.010418343,278205.0
2012-12-20 00:00:00+00,SHORT,1328,0.0,0.0054400875,1.0,-0.025414413,1600292.0
2012-12-21 00:00:00+00,SHORT,622,0.0,-0.00276773,1.0,-0.022170657,303654.0
2013-01-07 00:00:00+00,SHORT,1434,0.18760879306259232,-0.0103398785,1.0,-0.00955298,969419.0
2013-01-07 00:00:00+00,SHORT,1667,0.0,0.011451815,1.0,-0.015662253,483364.0
2013-01-08 00:00:00+00,SHORT,1434,0.263068958600438,-0.001898562,1.0,-0.018250566,327510.0
2013-01-16 00:00:00+00,SHORT,4150,0.2811520975451854,0.004141291,1.0,-0.016175702,877366.0
2013-01-18 00:00:00+00,SHORT,1299,0.5135581442336088,-0.010396279,1.0,-0.014952356,191360.0
2013-01-22 00:00:00+00,SHORT,2070,0.06980284209411203,-0.001907014,1.0,-0.012950739,-13179.0
2013-01-22 00:00:00+00,SHORT,2462,0.0,0.009844454,1.0,-0.008025353,140952.0
2013-01-24 00:00:00+00,SHORT,2105,0.3488986017319895,0.010369833,1.0,-0.024884954,115812.0
2013-01-24 00:00:00+00,SHORT,710,0.4813054261945564,-0.007387192,1.0,-0.019366894,706035.0
2013-01-24 00:00:00+00,SHORT,1184,0.7777777777777778,3.1574658E-4,1.0,-0.024355466,4652.0
2013-01-28 00:00:00+00,SHORT,212,0.2312426593993673,-0.003712934,1.0,-0.020751096,754615.0
2013-01-28 00:00:00+00,SHORT,641,0.4173066801359022,-0.0023469664,1.0,-0.009748761,200350.0
2013-01-28 00:00:00+00,SHORT,2690,0.4491992888134694,0.011303363,1.0,-0.022341037,931757.0
2013-01-28 00:00:00+00,SHORT,3330,0.9166666666666666,-0.010565646,1.0,-0.014154544,-74221.0
2013-01-29 00:00:00+00,SHORT,2105,0.2239077649250409,-0.016916322,1.0,-0.025692092,146372.0
2013-01-29 00:00:00+00,SHORT,212,0.19991862055666929,-0.0034080483,1.0,-0.02154442,244432.0
2013-01-29 00:00:00+00,SHORT,1299,0.3150632468922869,-0.014074734,1.0,-0.023207841,943960.0
2013-01-30 00:00:00+00,SHORT,2527,0.19645309755030346,0.010665278,1.0,-0.010000734,1418154.0
2013-01-30 00:00:00+00,SHORT,3330,0.5418793141318268,0.00771842,1.0,-0.025613321,1249264.0
2013-01-30 00:00:00+00,SHORT,1988,0.0,0.00420115,1.0,-0.022285884,561200.0
2013-01-31 00:00:00+00,SHORT,2527,0.17345911190793364,-0.013949981,1.0,-0.013295998,232656.0
2013-02-04 00:00:00+00,SHORT,2211,0.0,-0.018269558,1.0,-0.01575998,341940.0
2013-02-04 00:00:00+00,SHORT,2408,0.0,-0.011571188,1.0,-0.020698125,-121200.0
2013-02-06 00:00:00+00,SHORT,487,0.4634881210416305,-0.003804875,1.0,-0.024396341,1009600.0
2013-02-06 00:00:00+00,SHORT,1198,0.7510003458152208,-0.012646835,1.0,-0.023023987,68890.0
2013-02-07 00:00:00+00,SHORT,845,0.41517005079712843,4.0995024E-4,1.0,-0.010015349,544415.0
2013-02-08 00:00:00+00,SHORT,1404,0.5000907332967871,-0.008664033,1.0,-0.016481068,1174990.0
2013-02-11 00:00:00+00,SHORT,714,0.5738210090583096,-0.008940746,1.0,-0.021490214,794602.0
2013-02-11 00:00:00+00,SHORT,3275,0.2206845180885152,-0.010981576,1.0,-0.017149888,277322.0
2013-02-12 00:00:00+00,SHORT,2111,0.0,0.012753938,1.0,-0.018404953,315100.0
2013-02-12 00:00:00+00,SHORT,2410,0.32427447031293216,-0.007871741,1.0,-0.020515395,92900.0
2013-02-12 00:00:00+00,SHORT,3275,0.15717858619840303,0.010170661,1.0,-0.017764702,1038774.0
2013-02-12 00:00:00+00,SHORT,1371,0.33814750162878593,0.0029502555,1.0,-0.021020137,-92323.0
2013-02-13 00:00:00+00,SHORT,2410,0.2505664220802742,-0.0063398276,1.0,-0.020271478,-77900.0
2013-02-13 00:00:00+00,SHORT,3192,0.7651980356878579,-0.009871944,1.0,-0.020683594,684975.0
2013-02-13 00:00:00+00,SHORT,3275,0.10311528748118858,0.0021890833,1.0,-0.02175053,1367212.0
2013-02-14 00:00:00+00,SHORT,934,0.0,0.0046019997,1.0,-0.013025025,40800.0
2013-02-14 00:00:00+00,SHORT,3236,0.9230769230769231,-0.008033043,1.0,-0.010019065,535020.0
2013-02-15 00:00:00+00,SHORT,934,0.0,-0.0064418735,1.0,-0.02443349,47600.0
2013-02-15 00:00:00+00,SHORT,3218,0.0,0.010862966,1.0,-0.018750196,-27800.0
2013-02-15 00:00:00+00,SHORT,3855,0.0,0.0016717102,1.0,-0.023578046,615000.0
2013-02-19 00:00:00+00,SHORT,2285,0.41783904388923904,-0.016743787,1.0,-0.023413528,-84512.0
2013-02-20 00:00:00+00,SHORT,4197,0.6437510058350948,-0.016444134,1.0,-0.015042773,-66106.0
2013-03-11 00:00:00+00,SHORT,3271,0.36593279692875763,-7.955646E-4,1.0,-0.021333253,5788.0
2013-03-13 00:00:00+00,SHORT,3915,0.32698803779815594,-0.0022137729,1.0,-0.022527443,470900.0
2013-03-14 00:00:00+00,SHORT,1330,1.0,-0.013684382,1.0,-0.019458232,-39600.0
2013-03-15 00:00:00+00,SHORT,3283,0.4176784355017209,-0.0055184355,1.0,-0.025951255,1051300.0
2013-03-18 00:00:00+00,SHORT,934,0.9411764705882353,-0.005680742,1.0,-0.02583983,-24200.0
2013-03-27 00:00:00+00,SHORT,2297,0.28012458364415693,-0.012601563,1.0,-0.022813292,507169.0
2013-03-28 00:00:00+00,SHORT,4137,0.875,-0.007568798,1.0,-0.01970294,891234.0
2013-03-28 00:00:00+00,SHORT,2297,0.17504184404196932,-0.016652098,1.0,-0.02497001,332335.0
2013-03-28 00:00:00+00,SHORT,2613,0.5,-0.013527966,1.0,-0.0122244675,286890.0
2013-04-01 00:00:00+00,SHORT,194,0.0,-0.011760902,1.0,-0.023967274,-39336.0
2013-04-02 00:00:00+00,SHORT,3109,0.08071696621121932,-0.008545006,1.0,-0.02117998,-129565.0
2013-04-05 00:00:00+00,SHORT,1684,0.0,-0.0038591311,1.0,-0.01992995,-84340.0
2013-04-11 00:00:00+00,SHORT,622,0.7437995934487233,0.0025840597,1.0,-0.010393417,-65193.0
2013-04-11 00:00:00+00,SHORT,1260,0.0,0.0041397708,1.0,-0.02208125,1013276.0
2013-04-12 00:00:00+00,SHORT,4223,0.0779083473846566,-0.009200071,1.0,-0.014347473,-111264.0
2013-04-12 00:00:00+00,SHORT,2437,0.0,-9.76594E-4,1.0,-0.01078674,-75430.0
2013-04-12 00:00:00+00,SHORT,622,0.6716226321075743,-0.003465751,1.0,-0.017543787,515840.0
2013-04-12 00:00:00+00,SHORT,959,0.0,-9.310037E-4,1.0,-0.019486178,1395522.0
2013-04-12 00:00:00+00,SHORT,1684,0.0,-0.0076636253,1.0,-0.011915207,-74864.0
2013-04-12 00:00:00+00,SHORT,3895,0.0,-0.008609769,1.0,-0.021613874,242253.0
2013-04-22 00:00:00+00,SHORT,2285,0.24747140338356213,0.0062802862,1.0,-0.024514304,245502.0
2013-05-01 00:00:00+00,SHORT,1160,0.29341855937300637,-0.0085960105,1.0,-0.02493138,524285.0
2013-05-01 00:00:00+00,SHORT,1615,1.0,0.011491584,1.0,-0.02258014,645618.0
2013-05-02 00:00:00+00,SHORT,1160,0.6111111111111112,6.6791655E-4,1.0,-0.026012996,149578.0
2013-05-02 00:00:00+00,SHORT,1411,0.8571428571428572,-0.0041889125,1.0,-0.020598726,542288.0
2013-05-03 00:00:00+00,SHORT,2961,0.45575047605587243,-0.014144919,1.0,-0.01982889,1246552.0
2013-05-07 00:00:00+00,SHORT,3694,0.6792728792077256,-0.00920638,1.0,-0.02214897,-13532.0
2013-05-08 00:00:00+00,SHORT,1308,0.716599269088711,-0.0070069674,1.0,-0.022344787,286980.0
2013-05-08 00:00:00+00,SHORT,4088,0.625,-0.004788126,1.0,-0.025702437,283800.0
2013-05-10 00:00:00+00,SHORT,2041,0.8888888888888888,-0.0035130926,1.0,-0.025190432,892581.0
2013-05-15 00:00:00+00,SHORT,1184,0.8888888888888888,-0.012612613,1.0,-0.021275211,-23307.0
2013-05-17 00:00:00+00,SHORT,2099,0.95,-0.007175125,1.0,-0.018153656,410238.0
2013-05-17 00:00:00+00,SHORT,622,0.8235294117647058,-0.012092123,1.0,-0.02598619,-35624.0
2013-05-17 00:00:00+00,SHORT,1076,0.47584664623648365,-0.015638536,1.0,-0.022994325,348389.0
2013-05-17 00:00:00+00,SHORT,3241,0.47788335673203164,0.018011691,1.0,-0.012240967,903483.0
2013-05-20 00:00:00+00,SHORT,4163,0.22949389750849233,-0.012700138,1.0,-0.025535675,133478.0
2013-05-20 00:00:00+00,SHORT,160,0.22753355711374182,-0.015255637,1.0,-0.017215153,751300.0
2013-05-20 00:00:00+00,SHORT,1700,0.420420626933071,0.0077283103,1.0,-0.010746136,141995.0
2013-05-21 00:00:00+00,SHORT,2226,0.5874843535589623,-0.01324942,1.0,-0.02460668,389445.0
2013-05-21 00:00:00+00,SHORT,2659,0.3659919622292118,-0.009319616,1.0,-0.019724969,500018.0
2013-05-21 00:00:00+00,SHORT,664,0.35173215114911754,-0.009350577,1.0,-0.013576259,1241512.0
2013-05-21 00:00:00+00,SHORT,1076,0.5411771521327347,-0.003386313,1.0,-0.023931444,-129807.0
2013-05-21 00:00:00+00,SHORT,3684,0.0,-0.008444799,1.0,-0.02441615,-21821.0
2013-05-21 00:00:00+00,SHORT,1846,0.7247273346770645,-0.014701728,1.0,-0.018234938,318535.0
2013-05-22 00:00:00+00,SHORT,2099,0.2826159437022839,-0.009717722,1.0,-0.020793244,1175653.0
2013-05-22 00:00:00+00,SHORT,4171,0.6049860205222533,-0.014423667,1.0,-0.01478817,-68875.0
2013-05-22 00:00:00+00,SHORT,2898,0.486853263366435,-0.007623147,1.0,-0.0120095,529377.0
2013-05-23 00:00:00+00,SHORT,2099,0.18147261327684944,0.009890023,1.0,-0.02516104,1116014.0
2013-05-23 00:00:00+00,SHORT,3436,0.21300443168822694,-0.016022397,1.0,-0.019552018,707232.0
2013-05-23 00:00:00+00,SHORT,3804,0.9166666666666666,-0.012140418,1.0,-0.023007886,-53058.0
2013-05-28 00:00:00+00,SHORT,2462,0.41318576252615646,0.0058389297,1.0,-0.02217529,37156.0
2013-05-28 00:00:00+00,SHORT,3791,0.5599534818821635,-0.005201253,1.0,-0.009368801,631900.0
2013-05-29 00:00:00+00,SHORT,2553,0.0,-7.9523964E-4,1.0,-0.017310401,319861.0
2013-05-29 00:00:00+00,SHORT,2983,0.1914814692481007,-0.005607305,1.0,-0.025132738,346595.0
2013-05-29 00:00:00+00,SHORT,1082,0.8571428571428572,0.0023054995,1.0,-0.018699465,975264.0
2013-05-30 00:00:00+00,SHORT,28,0.5454545454545454,-0.0063683954,1.0,-0.023547046,1142776.0
2013-05-30 00:00:00+00,SHORT,3573,0.22768644845281363,-0.0027430311,1.0,-0.020181952,244716.0
2013-05-31 00:00:00+00,SHORT,2553,0.0,-0.0041363323,1.0,-0.024920091,-66988.0
2013-05-31 00:00:00+00,SHORT,3430,0.3086299210783379,-0.001734125,1.0,-0.02519232,646473.0
2013-05-31 00:00:00+00,SHORT,3573,0.19381941400376096,0.00901317,1.0,-0.020534975,80529.0
2013-05-31 00:00:00+00,SHORT,3760,0.17671105452155397,-0.0062438794,1.0,-0.013695222,1253596.0
2013-05-31 00:00:00+00,SHORT,1853,0.04063323821877657,-0.0018547351,1.0,-0.018229969,1188067.0
2013-05-31 00:00:00+00,SHORT,4074,0.0,-0.0043931706,1.0,-0.023468345,250000.0
2013-06-03 00:00:00+00,SHORT,1434,0.15343247915506672,-0.0118979635,1.0,-0.02437747,369069.0
2013-06-04 00:00:00+00,SHORT,2553,0.0,-0.01665232,1.0,-0.02622271,850386.0
2013-06-04 00:00:00+00,SHORT,3760,0.2750448212230205,-0.010445033,1.0,-0.015827097,426900.0
