time,side,ticker_id,mv_up_composite_labels,sessions_since_bearish_8_50_df059,skew_weighted_10_df037,joint_fall_flag_5_10_df042
2006-03-09 00:00:00+00,LONG,3116,0.0,18.0,-0.47207877,1.0
2006-03-09 00:00:00+00,LONG,4086,0.5443187719572578,13.0,-0.30573988,1.0
2006-03-10 00:00:00+00,LONG,874,0.9230769230769231,19.0,-0.26598448,1.0
2006-03-10 00:00:00+00,LONG,3116,0.0,19.0,-0.47654393,1.0
2006-03-10 00:00:00+00,LONG,3573,0.9574468085106383,12.0,-0.4215884,1.0
2006-03-10 00:00:00+00,LONG,3841,0.0,18.0,-0.38102105,1.0
2006-03-10 00:00:00+00,LONG,4000,0.4135062872865515,17.0,-0.27158064,1.0
2006-03-13 00:00:00+00,LONG,2999,0.0,5.0,-0.29374835,1.0
2006-03-13 00:00:00+00,LONG,1022,0.9148936170212766,4.0,-0.3650357,1.0
2006-03-13 00:00:00+00,LONG,3573,0.9361702127659575,13.0,-0.37691823,1.0
2006-03-15 00:00:00+00,LONG,1762,0.0,10.0,-0.300937,1.0
2006-03-16 00:00:00+00,LONG,2066,0.0,10.0,-0.34029704,1.0
2006-03-21 00:00:00+00,LONG,3853,0.95,5.0,-0.45194048,1.0
2006-03-22 00:00:00+00,LONG,3699,0.0,9.0,-0.2869433,1.0
2006-03-22 00:00:00+00,LONG,1888,0.8222222222222222,10.0,-0.47670472,1.0
2006-03-28 00:00:00+00,LONG,309,0.0,20.0,-0.46206328,1.0
2006-03-28 00:00:00+00,LONG,2567,0.2741365194405523,10.0,-0.29269347,1.0
2006-03-28 00:00:00+00,LONG,3699,0.0,13.0,-0.33284664,1.0
2006-03-29 00:00:00+00,LONG,796,0.0,11.0,-0.2705989,1.0
2006-03-31 00:00:00+00,LONG,64,0.0,17.0,-0.26262766,1.0
2006-04-04 00:00:00+00,LONG,938,0.0,4.0,-0.27485278,1.0
2006-04-07 00:00:00+00,LONG,4034,0.20846417231861417,8.0,-0.4191048,1.0
2006-04-12 00:00:00+00,LONG,386,0.40534158355629035,12.0,-0.47407207,1.0
2006-04-13 00:00:00+00,LONG,4218,0.0,11.0,-0.26121408,1.0
2006-04-13 00:00:00+00,LONG,2643,1.0,12.0,-0.3107176,1.0
2006-04-13 00:00:00+00,LONG,759,0.6586027719686465,6.0,-0.47149074,1.0
2006-04-13 00:00:00+00,LONG,1063,0.0,12.0,-0.36834314,1.0
2006-04-13 00:00:00+00,LONG,3218,0.27890089123328127,13.0,-0.28958046,1.0
2006-04-13 00:00:00+00,LONG,3890,0.0,21.0,-0.28833792,1.0
2006-04-17 00:00:00+00,LONG,4218,0.0,12.0,-0.34497827,1.0
2006-04-17 00:00:00+00,LONG,799,1.0,13.0,-0.31607476,1.0
2006-04-17 00:00:00+00,LONG,1063,0.0,13.0,-0.2790239,1.0
2006-04-18 00:00:00+00,LONG,1063,0.0,14.0,-0.30771577,1.0
2006-04-20 00:00:00+00,LONG,2137,0.658099596699475,10.0,-0.30544066,1.0
2006-04-20 00:00:00+00,LONG,2226,0.22556719298422903,6.0,-0.3338862,1.0
2006-04-21 00:00:00+00,LONG,2159,0.052631578947368474,5.0,-0.3358874,1.0
2006-04-25 00:00:00+00,LONG,2159,0.01754385964912286,7.0,-0.37962186,1.0
2006-05-03 00:00:00+00,LONG,557,0.375,14.0,-0.33202213,1.0
2006-05-03 00:00:00+00,LONG,2898,0.3317470160587362,11.0,-0.41636625,1.0
2006-05-12 00:00:00+00,LONG,858,0.0,12.0,-0.3201976,1.0
2006-05-15 00:00:00+00,LONG,791,0.8636363636363636,19.0,-0.37812996,1.0
2006-05-22 00:00:00+00,LONG,1205,0.6118287588085721,6.0,-0.32793677,1.0
2006-05-23 00:00:00+00,LONG,1205,0.6035163791463622,7.0,-0.3271536,1.0
2006-05-30 00:00:00+00,LONG,1368,0.0,11.0,-0.33414382,1.0
2006-06-06 00:00:00+00,LONG,900,0.0,10.0,-0.2709735,1.0
2006-06-06 00:00:00+00,LONG,1585,0.9375,12.0,-0.2799175,1.0
2006-06-12 00:00:00+00,LONG,900,0.0,14.0,-0.2922998,1.0
2006-06-12 00:00:00+00,LONG,3065,0.0,10.0,-0.30211914,1.0
2006-06-12 00:00:00+00,LONG,3343,0.0,15.0,-0.38256314,1.0
2006-06-13 00:00:00+00,LONG,2105,0.5319898398855829,14.0,-0.3519474,1.0
2006-06-13 00:00:00+00,LONG,212,1.0,14.0,-0.42499608,1.0
2006-06-13 00:00:00+00,LONG,3065,0.0,11.0,-0.25897482,1.0
2006-06-13 00:00:00+00,LONG,3343,1.0,16.0,-0.37127617,1.0
2006-06-15 00:00:00+00,LONG,1195,0.5846347534163647,17.0,-0.40458384,1.0
2006-06-15 00:00:00+00,LONG,3890,0.9090909090909091,18.0,-0.40356377,1.0
2006-06-16 00:00:00+00,LONG,2568,0.0,18.0,-0.4306115,1.0
2006-06-16 00:00:00+00,LONG,3433,0.0,18.0,-0.34662694,1.0
2006-06-16 00:00:00+00,LONG,3703,0.925,5.0,-0.3708411,1.0
2006-06-19 00:00:00+00,LONG,4123,0.759658828358333,4.0,-0.3294317,1.0
2006-06-19 00:00:00+00,LONG,712,0.0,5.0,-0.4184492,1.0
2006-06-19 00:00:00+00,LONG,1770,0.0,6.0,-0.4057195,1.0
2006-06-19 00:00:00+00,LONG,3831,0.7263510807283138,18.0,-0.4029248,1.0
2006-06-19 00:00:00+00,LONG,3890,0.8181818181818181,20.0,-0.43831566,1.0
2006-06-20 00:00:00+00,LONG,2129,0.4268498486731864,4.0,-0.3989164,1.0
2006-06-22 00:00:00+00,LONG,2129,0.37744086933739573,6.0,-0.2984833,1.0
2006-06-22 00:00:00+00,LONG,160,0.8181818181818181,10.0,-0.37612683,1.0
2006-06-22 00:00:00+00,LONG,1236,0.0,4.0,-0.29895064,1.0
2006-06-22 00:00:00+00,LONG,1949,0.0,6.0,-0.2741027,1.0
2006-06-23 00:00:00+00,LONG,69,0.1769935017798249,5.0,-0.2933551,1.0
2006-06-23 00:00:00+00,LONG,2129,0.603448275862069,7.0,-0.43737122,1.0
2006-06-23 00:00:00+00,LONG,160,0.7878787878787878,11.0,-0.3525695,1.0
2006-06-23 00:00:00+00,LONG,3538,0.6401921086752348,4.0,-0.38856828,1.0
2006-06-28 00:00:00+00,LONG,1236,0.0,8.0,-0.3042724,1.0
2006-06-28 00:00:00+00,LONG,3825,0.0,7.0,-0.27445993,1.0
2006-06-28 00:00:00+00,LONG,3885,1.0,10.0,-0.3933626,1.0
2006-06-29 00:00:00+00,LONG,2938,0.9144351750824437,6.0,-0.36995342,1.0
2006-07-07 00:00:00+00,LONG,427,0.8,8.0,-0.39104807,1.0
2006-07-10 00:00:00+00,LONG,427,0.76,9.0,-0.2954256,1.0
2006-07-17 00:00:00+00,LONG,406,0.9655172413793104,9.0,-0.38916284,1.0
2006-07-18 00:00:00+00,LONG,3573,0.0,4.0,-0.28769082,1.0
2006-07-20 00:00:00+00,LONG,602,0.9189189189189189,4.0,-0.40380415,1.0
2006-07-25 00:00:00+00,LONG,2393,0.4016979163205582,4.0,-0.3676926,1.0
2006-07-26 00:00:00+00,LONG,2095,0.7777777777777778,9.0,-0.30297768,1.0
2006-07-26 00:00:00+00,LONG,2393,0.45482866311256226,5.0,-0.34186146,1.0
2006-07-27 00:00:00+00,LONG,1260,0.2889589374464909,10.0,-0.2681351,1.0
2006-08-08 00:00:00+00,LONG,2349,1.0,15.0,-0.28478456,1.0
2006-08-10 00:00:00+00,LONG,1306,0.5570506433845952,4.0,-0.2801519,1.0
2006-08-11 00:00:00+00,LONG,157,0.4275192203845378,20.0,-0.3666102,1.0
2006-08-11 00:00:00+00,LONG,1306,0.5640411288908166,5.0,-0.37752905,1.0
2006-08-11 00:00:00+00,LONG,1985,0.75,20.0,-0.38459894,1.0
2006-08-14 00:00:00+00,LONG,4062,0.59375,19.0,-0.39795005,1.0
2006-08-28 00:00:00+00,LONG,4000,0.0,5.0,-0.29937026,1.0
2006-08-29 00:00:00+00,LONG,576,0.0,4.0,-0.42720068,1.0
2006-08-29 00:00:00+00,LONG,4000,0.0,6.0,-0.3220491,1.0
2006-08-30 00:00:00+00,LONG,3703,0.35,13.0,-0.28330997,1.0
2006-09-01 00:00:00+00,LONG,304,0.0,11.0,-0.47716993,1.0
2006-09-01 00:00:00+00,LONG,843,0.9189189189189189,9.0,-0.4549753,1.0
2006-09-06 00:00:00+00,LONG,1280,0.0,11.0,-0.27241302,1.0
2006-09-07 00:00:00+00,LONG,3531,0.0,4.0,-0.41067386,1.0
2006-09-11 00:00:00+00,LONG,3531,0.0,6.0,-0.28316668,1.0
2006-09-15 00:00:00+00,LONG,2262,0.0933561482241984,4.0,-0.27891752,1.0
2006-09-15 00:00:00+00,LONG,3531,0.0,10.0,-0.33917165,1.0
2006-09-20 00:00:00+00,LONG,2898,0.8333333333333334,6.0,-0.3323092,1.0
2006-09-20 00:00:00+00,LONG,1184,0.3760270781397486,7.0,-0.36500743,1.0
2006-09-20 00:00:00+00,LONG,3531,0.0,13.0,-0.43626907,1.0
2006-09-20 00:00:00+00,LONG,3831,0.4487614550732753,7.0,-0.25707006,1.0
2006-09-21 00:00:00+00,LONG,3531,0.0,14.0,-0.35492322,1.0
2006-09-26 00:00:00+00,LONG,2105,0.5542712317608798,8.0,-0.29210088,1.0
2006-09-27 00:00:00+00,LONG,394,0.3495877592820841,4.0,-0.45840266,1.0
2006-09-27 00:00:00+00,LONG,2661,0.0,12.0,-0.37856615,1.0
2006-10-02 00:00:00+00,LONG,1939,0.13420107374893359,5.0,-0.27792946,1.0
2006-10-03 00:00:00+00,LONG,1173,0.3613033231489019,5.0,-0.40511754,1.0
2006-10-06 00:00:00+00,LONG,2703,0.9636363636363636,14.0,-0.43100414,1.0
2006-10-11 00:00:00+00,LONG,1939,0.1083119151760233,12.0,-0.35431376,1.0
2006-10-12 00:00:00+00,LONG,1673,0.32017843699926796,20.0,-0.30418038,1.0
2006-10-17 00:00:00+00,LONG,3677,0.6444444444444444,18.0,-0.3433198,1.0
2006-11-03 00:00:00+00,LONG,3825,1.0,11.0,-0.42865536,1.0
2006-11-06 00:00:00+00,LONG,3825,0.9565217391304348,12.0,-0.26580802,1.0
2006-11-10 00:00:00+00,LONG,101,0.3025596282431764,11.0,-0.25742412,1.0
2006-11-10 00:00:00+00,LONG,3137,1.0,8.0,-0.3938204,1.0
2006-11-10 00:00:00+00,LONG,3903,0.9787234042553191,20.0,-0.35060245,1.0
2006-11-15 00:00:00+00,LONG,101,0.19748243099227722,14.0,-0.3507989,1.0
2006-11-15 00:00:00+00,LONG,4089,1.0,6.0,-0.4615755,1.0
2006-11-16 00:00:00+00,LONG,101,0.16785637728731354,15.0,-0.32380146,1.0
2006-11-17 00:00:00+00,LONG,450,0.8846153846153846,10.0,-0.42563558,1.0
2006-11-20 00:00:00+00,LONG,101,0.12829494643967468,17.0,-0.37697726,1.0
2006-11-21 00:00:00+00,LONG,101,0.09795743930872389,18.0,-0.3674886,1.0
2006-11-22 00:00:00+00,LONG,1195,0.0,18.0,-0.37753153,1.0
2006-11-22 00:00:00+00,LONG,1250,0.5389398833926845,17.0,-0.2681361,1.0
2006-11-27 00:00:00+00,LONG,1250,0.5113501625725312,19.0,-0.28357854,1.0
2006-12-01 00:00:00+00,LONG,85,0.7165619444456721,5.0,-0.30064052,1.0
2006-12-01 00:00:00+00,LONG,4237,0.36937438977694637,17.0,-0.44769627,1.0
2006-12-06 00:00:00+00,LONG,85,0.5741994760877843,8.0,-0.3462508,1.0
2006-12-06 00:00:00+00,LONG,234,0.0625,4.0,-0.3278595,1.0
2006-12-07 00:00:00+00,LONG,234,0.04166666666666674,5.0,-0.3669467,1.0
2006-12-08 00:00:00+00,LONG,1593,0.07217242860140956,5.0,-0.32996988,1.0
2006-12-19 00:00:00+00,LONG,631,1.0,13.0,-0.41143095,1.0
2006-12-19 00:00:00+00,LONG,3203,0.6922127907929908,19.0,-0.3211261,1.0
2006-12-20 00:00:00+00,LONG,1114,0.9565217391304348,15.0,-0.3177103,1.0
2006-12-26 00:00:00+00,LONG,2064,1.0,14.0,-0.3876107,1.0
2006-12-26 00:00:00+00,LONG,3275,0.49062212140829603,4.0,-0.4635511,1.0
2006-12-28 00:00:00+00,LONG,1731,0.7218615508098952,6.0,-0.28759423,1.0
2006-12-29 00:00:00+00,LONG,2064,0.9423076923076923,17.0,-0.29915676,1.0
2006-12-29 00:00:00+00,LONG,799,0.05724979100162756,4.0,-0.38404968,1.0
2006-12-29 00:00:00+00,LONG,1444,0.9743589743589743,4.0,-0.39054075,1.0
2006-12-29 00:00:00+00,LONG,1731,0.7660279745590324,7.0,-0.45292574,1.0
2007-01-04 00:00:00+00,LONG,2731,0.6302493663674107,7.0,-0.43805578,1.0
2007-01-04 00:00:00+00,LONG,2042,1.0,19.0,-0.39561155,1.0
2007-01-05 00:00:00+00,LONG,602,0.0,4.0,-0.32178262,1.0
2007-01-05 00:00:00+00,LONG,710,0.0,11.0,-0.36504978,1.0
2007-01-05 00:00:00+00,LONG,799,0.014033197366399767,7.0,-0.32194725,1.0
2007-01-05 00:00:00+00,LONG,1731,0.7073144324185477,10.0,-0.28124303,1.0
2007-01-05 00:00:00+00,LONG,4070,0.8888888888888888,5.0,-0.37464747,1.0
2007-01-05 00:00:00+00,LONG,2042,0.9722222222222222,20.0,-0.37342662,1.0
2007-01-08 00:00:00+00,LONG,9,0.962962962962963,20.0,-0.3687237,1.0
2007-01-08 00:00:00+00,LONG,4218,0.5531866854837703,13.0,-0.40515888,1.0
2007-01-08 00:00:00+00,LONG,465,0.9714285714285714,7.0,-0.31251368,1.0
2007-01-08 00:00:00+00,LONG,862,0.9714285714285714,13.0,-0.30723614,1.0
2007-01-08 00:00:00+00,LONG,903,1.0,12.0,-0.40761966,1.0
2007-01-08 00:00:00+00,LONG,918,0.208831347915699,15.0,-0.31051287,1.0
2007-01-08 00:00:00+00,LONG,3148,0.0,15.0,-0.307662,1.0
2007-01-08 00:00:00+00,LONG,1112,1.0,5.0,-0.2603348,1.0
2007-01-08 00:00:00+00,LONG,1173,0.48911082793414956,7.0,-0.39229488,1.0
2007-01-08 00:00:00+00,LONG,1299,0.10153576094634226,12.0,-0.2961782,1.0
2007-01-09 00:00:00+00,LONG,1173,0.5083958914828443,8.0,-0.3827672,1.0
2007-01-10 00:00:00+00,LONG,1173,0.5514425426682225,9.0,-0.41969687,1.0
2007-01-10 00:00:00+00,LONG,4062,0.9411764705882353,10.0,-0.29554737,1.0
2007-01-11 00:00:00+00,LONG,4123,0.96875,6.0,-0.44887722,1.0
2007-01-11 00:00:00+00,LONG,1260,0.0,19.0,-0.27854252,1.0
2007-01-12 00:00:00+00,LONG,1330,0.967741935483871,6.0,-0.36337647,1.0
2007-01-16 00:00:00+00,LONG,4123,0.90625,8.0,-0.32392016,1.0
2007-01-19 00:00:00+00,LONG,907,0.38174658644629633,4.0,-0.35782766,1.0
2007-01-22 00:00:00+00,LONG,897,0.7067402739505495,5.0,-0.27219474,1.0
2007-01-22 00:00:00+00,LONG,3831,0.0,8.0,-0.2714137,1.0
2007-01-23 00:00:00+00,LONG,1191,1.0,18.0,-0.31071705,1.0
2007-01-23 00:00:00+00,LONG,3273,0.6243916039511567,8.0,-0.4082817,1.0
2007-01-23 00:00:00+00,LONG,1411,0.8125,8.0,-0.42320186,1.0
2007-01-25 00:00:00+00,LONG,3273,0.5688520577322453,10.0,-0.2927173,1.0
2007-01-26 00:00:00+00,LONG,2072,0.96875,4.0,-0.39011887,1.0
2007-01-26 00:00:00+00,LONG,1700,0.8518518518518519,4.0,-0.44559112,1.0
2007-01-26 00:00:00+00,LONG,3851,0.3021659587284855,4.0,-0.4220584,1.0
2007-01-26 00:00:00+00,LONG,4088,0.3047910699451822,9.0,-0.35888678,1.0
2007-01-29 00:00:00+00,LONG,3179,0.0,14.0,-0.35678187,1.0
2007-01-29 00:00:00+00,LONG,4088,0.0945060929877752,10.0,-0.2923888,1.0
2007-01-30 00:00:00+00,LONG,3179,0.475,15.0,-0.3295497,1.0
2007-01-30 00:00:00+00,LONG,1700,0.6059277097963061,6.0,-0.45313653,1.0
2007-01-31 00:00:00+00,LONG,3179,0.44999999999999996,16.0,-0.26992565,1.0
2007-01-31 00:00:00+00,LONG,1700,0.6011823131431073,7.0,-0.26540405,1.0
2007-02-02 00:00:00+00,LONG,3179,0.3999999999999999,18.0,-0.2918971,1.0
2007-02-02 00:00:00+00,LONG,3309,0.5,16.0,-0.2961651,1.0
2007-03-05 00:00:00+00,LONG,3182,0.2267721336192574,13.0,-0.359824,1.0
2007-03-06 00:00:00+00,LONG,131,0.6231149302965049,15.0,-0.3492485,1.0
2007-03-06 00:00:00+00,LONG,3255,0.0,13.0,-0.38065842,1.0
2007-03-07 00:00:00+00,LONG,131,0.6251380161991155,16.0,-0.26815337,1.0
2007-03-07 00:00:00+00,LONG,3677,0.9666666666666667,12.0,-0.4056317,1.0
2007-03-08 00:00:00+00,LONG,2497,0.9318181818181819,5.0,-0.4561535,1.0
2007-03-08 00:00:00+00,LONG,3677,0.95,13.0,-0.27716377,1.0
2007-03-13 00:00:00+00,LONG,2116,0.8,17.0,-0.29170182,1.0
2007-03-13 00:00:00+00,LONG,557,0.38915713492931797,8.0,-0.32552752,1.0
2007-03-13 00:00:00+00,LONG,3021,0.24696375684005206,6.0,-0.32604927,1.0
2007-03-13 00:00:00+00,LONG,3199,0.8846153846153846,7.0,-0.411646,1.0
2007-03-13 00:00:00+00,LONG,1960,0.07559091563122103,8.0,-0.31389892,1.0
2007-03-14 00:00:00+00,LONG,4097,0.30321133746938056,11.0,-0.33045095,1.0
2007-03-14 00:00:00+00,LONG,4107,0.8445741658895638,4.0,-0.42250058,1.0
2007-03-14 00:00:00+00,LONG,4137,1.0,7.0,-0.31930542,1.0
2007-03-14 00:00:00+00,LONG,2090,0.10543992404100004,6.0,-0.32417038,1.0
2007-03-14 00:00:00+00,LONG,101,1.0,5.0,-0.38847435,1.0
2007-03-14 00:00:00+00,LONG,2261,0.8870967741935484,8.0,-0.2626689,1.0
2007-03-14 00:00:00+00,LONG,2343,0.5559431011774889,7.0,-0.36422035,1.0
2007-03-14 00:00:00+00,LONG,309,1.0,8.0,-0.39052075,1.0
2007-03-14 00:00:00+00,LONG,356,0.0,9.0,-0.2669821,1.0
2007-03-14 00:00:00+00,LONG,516,1.0,6.0,-0.46219724,1.0
2007-03-14 00:00:00+00,LONG,2613,1.0,19.0,-0.39804673,1.0
2007-03-14 00:00:00+00,LONG,643,0.4137243406068708,7.0,-0.3019552,1.0
2007-03-14 00:00:00+00,LONG,834,0.4450057906911178,8.0,-0.41043365,1.0
2007-03-14 00:00:00+00,LONG,2972,0.0,6.0,-0.33354327,1.0
2007-03-14 00:00:00+00,LONG,1051,1.0,8.0,-0.42435426,1.0
2007-03-14 00:00:00+00,LONG,3199,0.8653846153846154,8.0,-0.34742546,1.0
2007-03-14 00:00:00+00,LONG,3203,1.0,5.0,-0.33940446,1.0
2007-03-14 00:00:00+00,LONG,1171,0.2678701511917503,6.0,-0.45557037,1.0
2007-03-14 00:00:00+00,LONG,3236,1.0,4.0,-0.36701083,1.0
2007-03-14 00:00:00+00,LONG,3241,0.6237415609374435,10.0,-0.40142435,1.0
2007-03-14 00:00:00+00,LONG,3275,0.0,4.0,-0.37240317,1.0
2007-03-14 00:00:00+00,LONG,3330,0.5723881220186515,8.0,-0.39809,1.0
2007-03-14 00:00:00+00,LONG,3381,0.09704377552308838,7.0,-0.34501338,1.0
2007-03-14 00:00:00+00,LONG,1377,0.3982431479211712,7.0,-0.34016496,1.0
2007-03-14 00:00:00+00,LONG,3573,1.0,9.0,-0.46994856,1.0
2007-03-14 00:00:00+00,LONG,3607,0.6323975493862641,10.0,-0.28240204,1.0
2007-03-14 00:00:00+00,LONG,3693,1.0,7.0,-0.3887889,1.0
2007-03-14 00:00:00+00,LONG,3694,0.8278257332461537,7.0,-0.3140145,1.0
2007-03-14 00:00:00+00,LONG,3831,0.9361702127659575,9.0,-0.26450694,1.0
2007-03-14 00:00:00+00,LONG,3868,0.2554462744652603,10.0,-0.35411024,1.0
2007-03-14 00:00:00+00,LONG,1967,0.3445636912995648,10.0,-0.43973747,1.0
2007-03-15 00:00:00+00,LONG,4107,0.9833333333333333,5.0,-0.39550596,1.0
2007-03-15 00:00:00+00,LONG,2137,0.0,8.0,-0.2798864,1.0
2007-03-15 00:00:00+00,LONG,101,0.9787234042553191,6.0,-0.3063254,1.0
2007-03-15 00:00:00+00,LONG,2343,0.48343828274413225,8.0,-0.3422916,1.0
2007-03-15 00:00:00+00,LONG,516,0.9830508474576272,7.0,-0.30141455,1.0
2007-03-15 00:00:00+00,LONG,2613,0.9767441860465116,20.0,-0.29352513,1.0
2007-03-15 00:00:00+00,LONG,2619,0.0,7.0,-0.3497425,1.0
2007-03-15 00:00:00+00,LONG,2979,0.28622843480514676,12.0,-0.43417794,1.0
2007-03-15 00:00:00+00,LONG,1051,0.98,9.0,-0.38305935,1.0
2007-03-15 00:00:00+00,LONG,1087,0.9545454545454546,10.0,-0.42789984,1.0
2007-03-15 00:00:00+00,LONG,3218,0.3123321191625129,5.0,-0.33285978,1.0
2007-03-15 00:00:00+00,LONG,1171,0.20097204629673693,7.0,-0.3743146,1.0
2007-03-15 00:00:00+00,LONG,1175,0.7069792968225832,8.0,-0.35615405,1.0
2007-03-15 00:00:00+00,LONG,3241,0.37603328978336675,11.0,-0.28775546,1.0
2007-03-15 00:00:00+00,LONG,3275,0.0,5.0,-0.3138112,1.0
2007-03-15 00:00:00+00,LONG,3573,0.9696969696969697,10.0,-0.38094628,1.0
2007-03-15 00:00:00+00,LONG,3693,0.96,8.0,-0.33486107,1.0
2007-03-15 00:00:00+00,LONG,1767,0.33135892514744486,6.0,-0.2651242,1.0
2007-03-15 00:00:00+00,LONG,1967,0.2987886465863865,11.0,-0.39366916,1.0
2007-03-16 00:00:00+00,LONG,4107,0.764559452655716,6.0,-0.3265909,1.0
2007-03-16 00:00:00+00,LONG,101,0.9574468085106383,7.0,-0.27774134,1.0
2007-03-16 00:00:00+00,LONG,2270,0.20983242628115661,4.0,-0.27086672,1.0
2007-03-16 00:00:00+00,LONG,2343,0.48384065164356055,9.0,-0.27411914,1.0
2007-03-16 00:00:00+00,LONG,2870,0.3727967577885328,7.0,-0.35824442,1.0
2007-03-16 00:00:00+00,LONG,2979,0.3138991373326859,13.0,-0.40332177,1.0
2007-03-16 00:00:00+00,LONG,1087,0.9090909090909091,11.0,-0.27105105,1.0
2007-03-16 00:00:00+00,LONG,1175,0.7143722443180017,9.0,-0.4136671,1.0
2007-03-16 00:00:00+00,LONG,3381,0.0,9.0,-0.2601944,1.0
2007-03-16 00:00:00+00,LONG,3573,0.9393939393939394,11.0,-0.3997264,1.0
2007-03-16 00:00:00+00,LONG,3693,0.6967979424522595,9.0,-0.26570407,1.0
2007-03-16 00:00:00+00,LONG,1767,0.43922991259740024,7.0,-0.30861685,1.0
2007-03-19 00:00:00+00,LONG,84,0.12879033174138052,15.0,-0.34223408,1.0
2007-03-19 00:00:00+00,LONG,900,0.8928571428571429,7.0,-0.3428608,1.0
2007-03-19 00:00:00+00,LONG,3049,0.962962962962963,8.0,-0.37666124,1.0
2007-03-20 00:00:00+00,LONG,3693,0.84,11.0,-0.33056164,1.0
2007-03-28 00:00:00+00,LONG,135,0.0,19.0,-0.35669643,1.0
2007-03-28 00:00:00+00,LONG,1904,0.92,12.0,-0.46118814,1.0
2007-03-29 00:00:00+00,LONG,4118,0.0,21.0,-0.31962946,1.0
2007-03-29 00:00:00+00,LONG,1904,0.88,13.0,-0.27095315,1.0
2007-03-30 00:00:00+00,LONG,710,0.8266952595317026,21.0,-0.34104493,1.0
2007-03-30 00:00:00+00,LONG,1585,0.2863907344679837,20.0,-0.3228517,1.0
2007-04-11 00:00:00+00,LONG,2801,0.40740740740740744,19.0,-0.3121603,1.0
2007-04-11 00:00:00+00,LONG,3824,0.0,5.0,-0.3313914,1.0
2007-04-18 00:00:00+00,LONG,3824,0.0,10.0,-0.27287996,1.0
2007-04-19 00:00:00+00,LONG,73,0.35651976774837124,11.0,-0.27752024,1.0
2007-04-19 00:00:00+00,LONG,3824,0.0,11.0,-0.27521214,1.0
2007-04-23 00:00:00+00,LONG,3824,0.0,13.0,-0.4564771,1.0
2007-05-02 00:00:00+00,LONG,580,0.0,21.0,-0.34437504,1.0
2007-05-10 00:00:00+00,LONG,356,0.0,4.0,-0.3626483,1.0
2007-05-10 00:00:00+00,LONG,843,1.0,11.0,-0.4555788,1.0
2007-05-11 00:00:00+00,LONG,3621,0.0,5.0,-0.29057586,1.0
2007-05-15 00:00:00+00,LONG,2248,0.5714285714285714,4.0,-0.360281,1.0
2007-05-15 00:00:00+00,LONG,1437,0.4094632342069695,18.0,-0.2657428,1.0
2007-05-15 00:00:00+00,LONG,3621,0.0,7.0,-0.32261518,1.0
2007-05-16 00:00:00+00,LONG,3716,0.5063951785682087,12.0,-0.41688925,1.0
2007-05-24 00:00:00+00,LONG,959,1.0,4.0,-0.33446163,1.0
2007-05-25 00:00:00+00,LONG,959,0.9827586206896551,5.0,-0.45263425,1.0
2007-05-25 00:00:00+00,LONG,3693,0.0,9.0,-0.27503324,1.0
2007-06-06 00:00:00+00,LONG,516,0.016949152542372836,9.0,-0.34731954,1.0
2007-06-07 00:00:00+00,LONG,183,0.5742680730745231,8.0,-0.38459772,1.0
2007-06-07 00:00:00+00,LONG,1715,0.0,12.0,-0.42999512,1.0
2007-06-11 00:00:00+00,LONG,183,0.6533527054679321,10.0,-0.26691905,1.0
2007-06-11 00:00:00+00,LONG,3137,0.0,5.0,-0.29804328,1.0
2007-06-12 00:00:00+00,LONG,3137,0.0,6.0,-0.40404397,1.0
2007-06-12 00:00:00+00,LONG,3791,0.0,4.0,-0.2953919,1.0
2007-06-15 00:00:00+00,LONG,3862,0.7407713337937185,6.0,-0.33318704,1.0
2007-06-20 00:00:00+00,LONG,1250,0.0,9.0,-0.36247253,1.0
2007-06-21 00:00:00+00,LONG,1250,0.0,10.0,-0.29101047,1.0
2007-06-21 00:00:00+00,LONG,1927,0.0,5.0,-0.28791946,1.0
2007-06-22 00:00:00+00,LONG,1927,0.0,6.0,-0.36966488,1.0
2007-06-25 00:00:00+00,LONG,4034,1.0,15.0,-0.40261844,1.0
2007-06-27 00:00:00+00,LONG,3521,0.0,10.0,-0.4462915,1.0
2007-06-29 00:00:00+00,LONG,3521,0.0,12.0,-0.45073447,1.0
2007-07-06 00:00:00+00,LONG,1205,0.0,7.0,-0.258489,1.0
2007-08-09 00:00:00+00,LONG,3885,0.21733937680634588,19.0,-0.44494575,1.0
2007-08-10 00:00:00+00,LONG,194,0.0,12.0,-0.32137877,1.0
2007-08-13 00:00:00+00,LONG,194,0.0,13.0,-0.42066902,1.0
2007-08-14 00:00:00+00,LONG,194,0.0,14.0,-0.2647814,1.0
2007-08-14 00:00:00+00,LONG,555,0.1714893080358053,10.0,-0.38872406,1.0
2007-08-16 00:00:00+00,LONG,2116,0.0,5.0,-0.4319581,1.0
2007-08-16 00:00:00+00,LONG,4169,0.6315081206261992,14.0,-0.32555592,1.0
2007-08-16 00:00:00+00,LONG,93,0.7694582786352598,16.0,-0.32788405,1.0
2007-08-16 00:00:00+00,LONG,2176,1.0,11.0,-0.33481887,1.0
2007-08-16 00:00:00+00,LONG,2247,0.0,14.0,-0.27556273,1.0
2007-08-16 00:00:00+00,LONG,243,1.0,11.0,-0.4292351,1.0
2007-08-16 00:00:00+00,LONG,248,1.0,12.0,-0.4478099,1.0
2007-08-16 00:00:00+00,LONG,2365,0.0,20.0,-0.27997652,1.0
