time,side,ticker_id,mv_dn_composite_labels,vola_roc_5_5_df040,price_drift_5_df005,joint_fall_flag_21_20_df042,accel_price_5_df021
2008-08-11 00:00:00+00,SHORT,411,0.7443134437306188,0.08904424,0.0857236,0.0,-0.008616025
2008-08-11 00:00:00+00,SHORT,988,1.0,0.12369623,0.084199585,0.0,0.03651566
2008-08-11 00:00:00+00,SHORT,3098,0.0,-0.16515031,0.083572656,0.0,-0.0051719295
2008-08-12 00:00:00+00,SHORT,2421,0.9333333333333333,-0.5312558,0.086825445,0.0,-0.046140242
2008-08-12 00:00:00+00,SHORT,3130,0.6,0.19645065,0.08414873,0.0,-0.018250732
2008-08-14 00:00:00+00,SHORT,2352,0.0,-0.38446313,0.084990285,0.0,0.009617359
2008-08-14 00:00:00+00,SHORT,578,0.0,0.27015918,0.08286517,0.0,0.047003098
2008-08-14 00:00:00+00,SHORT,1371,0.0,0.06382422,0.09208633,0.0,0.041250676
2008-08-14 00:00:00+00,SHORT,1851,0.0,-0.16995221,0.081992336,0.0,0.048309702
2008-08-15 00:00:00+00,SHORT,4169,0.0,-0.39528853,0.088228665,0.0,0.03250033
2008-08-22 00:00:00+00,SHORT,1908,1.0,-0.33923003,0.0875,0.0,-0.015738238
2008-08-25 00:00:00+00,SHORT,2720,1.0,-0.41558054,0.08713191,0.0,0.033279706
2008-08-27 00:00:00+00,SHORT,1447,0.0,-0.2561062,0.080887616,0.0,0.040800154
2008-09-02 00:00:00+00,SHORT,2397,1.0,0.2847627,0.080725744,0.0,0.04135969
2008-09-09 00:00:00+00,SHORT,2095,1.0,0.12379699,0.08386076,0.0,-0.026750173
2008-09-12 00:00:00+00,SHORT,3521,1.0,0.045934863,0.092677,0.0,0.027749814
2008-09-16 00:00:00+00,SHORT,195,1.0,0.21536663,0.08891092,0.0,0.048596438
2008-09-17 00:00:00+00,SHORT,1483,0.0,-0.14986472,0.08129782,0.0,0.026619345
2008-09-24 00:00:00+00,SHORT,1514,0.875,0.031003393,0.08331133,0.0,2.4629282E-4
2008-09-24 00:00:00+00,SHORT,3704,0.0,-0.37133858,0.08747178,0.0,-0.0270278
2008-09-24 00:00:00+00,SHORT,3791,0.875,-0.4599561,0.08703313,0.0,0.048049312
2008-10-01 00:00:00+00,SHORT,3923,0.0,-0.13659652,0.083604135,0.0,0.024503872
2008-10-01 00:00:00+00,SHORT,1927,0.6428571428571429,-0.26195866,0.082876295,0.0,0.013803489
2008-10-14 00:00:00+00,SHORT,234,1.0,-0.37842005,0.09090909,0.0,-0.0014294839
2008-10-14 00:00:00+00,SHORT,429,0.8666666666666667,-0.25585005,0.092098095,0.0,0.021531548
2008-10-14 00:00:00+00,SHORT,3486,1.0,-0.20310287,0.087671235,0.0,0.04322679
2008-10-17 00:00:00+00,SHORT,405,0.0,-0.5160739,0.091506846,0.0,0.008059517
2008-10-17 00:00:00+00,SHORT,3040,0.0,-0.4883131,0.08958229,0.0,-0.013238228
2008-10-17 00:00:00+00,SHORT,3681,0.7272727272727273,-0.59271455,0.081214845,0.0,0.037110046
2008-10-17 00:00:00+00,SHORT,3841,0.7,-0.12879646,0.08419689,0.0,0.03367317
2008-10-17 00:00:00+00,SHORT,1966,0.0,0.19598459,0.08573818,0.0,0.026585506
2008-10-20 00:00:00+00,SHORT,3890,1.0,-0.3409265,0.08791209,0.0,0.043312177
2008-10-21 00:00:00+00,SHORT,2613,1.0,0.19625117,0.09135884,0.0,-0.022194274
2008-10-22 00:00:00+00,SHORT,266,0.0,-0.43478602,0.089171976,0.0,0.03799632
2008-10-22 00:00:00+00,SHORT,2638,0.0,-0.16950855,0.08913738,0.0,0.016554365
2008-10-29 00:00:00+00,SHORT,91,0.0,0.1583097,0.086021505,0.0,0.03340671
2008-10-30 00:00:00+00,SHORT,3742,1.0,0.2930199,0.08713355,0.0,0.02903566
2008-10-31 00:00:00+00,SHORT,3621,0.875,-0.15225749,0.09022426,0.0,0.028789775
2008-11-04 00:00:00+00,SHORT,1328,0.9444444444444444,-0.35590038,0.09147609,0.0,0.017696898
2008-11-05 00:00:00+00,SHORT,2285,0.8571428571428572,0.17661618,0.087535016,0.0,-0.049175605
2008-11-05 00:00:00+00,SHORT,3046,1.0,-0.14443181,0.087870106,0.0,-0.022001533
2008-11-06 00:00:00+00,SHORT,2473,0.0,-0.4319189,0.08444149,0.0,-0.04272767
2008-11-10 00:00:00+00,SHORT,1474,1.0,-0.35842392,0.08234421,0.0,-0.03390727
2008-11-11 00:00:00+00,SHORT,4050,1.0,-0.5923502,0.09130913,0.0,0.021753829
2008-11-17 00:00:00+00,SHORT,1308,0.07754387770677869,0.2523848,0.080546394,0.0,-0.022261789
2008-12-02 00:00:00+00,SHORT,1615,0.0,-0.047944803,0.09056604,0.0,-0.047509275
2008-12-08 00:00:00+00,SHORT,4128,1.0,0.1922952,0.08583475,0.0,0.04414191
2008-12-10 00:00:00+00,SHORT,959,0.9411764705882353,0.33331993,0.08244847,0.0,-0.03765597
2008-12-10 00:00:00+00,SHORT,1330,1.0,0.28217366,0.086516336,0.0,0.04073599
2008-12-10 00:00:00+00,SHORT,3704,0.8,-0.43277022,0.0807971,0.0,-0.0082389545
2008-12-11 00:00:00+00,SHORT,142,1.0,-0.15984309,0.08668904,0.0,-0.0066373437
2008-12-11 00:00:00+00,SHORT,2983,1.0,-0.57788765,0.09224012,0.0,-0.04536106
2008-12-11 00:00:00+00,SHORT,1330,0.0,-0.12221037,0.08201058,0.0,-0.004505755
2008-12-11 00:00:00+00,SHORT,1437,0.0,-0.21311817,0.09034749,0.0,0.024749823
2008-12-12 00:00:00+00,SHORT,3614,0.0,0.0712056,0.084990956,0.0,-0.036773182
2008-12-12 00:00:00+00,SHORT,3855,0.8,0.0087049,0.08569405,0.0,0.04526084
2008-12-12 00:00:00+00,SHORT,3895,0.0,-0.3816857,0.08736718,0.0,-0.010001243
2008-12-17 00:00:00+00,SHORT,2133,0.0,0.10629914,0.08560311,0.0,-4.077621E-4
2008-12-17 00:00:00+00,SHORT,2508,1.0,-0.08609953,0.0839895,0.0,-0.04292996
2008-12-17 00:00:00+00,SHORT,2686,1.0,-0.1335642,0.084756896,0.0,-0.02931414
2008-12-17 00:00:00+00,SHORT,2742,1.0,-0.25971118,0.09005848,0.0,-0.046945363
2008-12-17 00:00:00+00,SHORT,914,0.5274783301126064,0.019571327,0.08176101,0.0,-0.002654578
2008-12-17 00:00:00+00,SHORT,3330,1.0,-0.0807679,0.08690992,0.0,-0.03793928
2008-12-17 00:00:00+00,SHORT,1298,0.0,-0.21441047,0.091082804,0.0,0.002325406
2008-12-17 00:00:00+00,SHORT,3794,0.0,-0.3234021,0.09232313,0.0,-0.027040264
2008-12-18 00:00:00+00,SHORT,2116,1.0,-0.48417282,0.08722467,0.0,0.019296896
2008-12-18 00:00:00+00,SHORT,739,0.0,0.1210293,0.08453237,0.0,0.004464231
2008-12-18 00:00:00+00,SHORT,817,0.0,-0.49620074,0.08140463,0.0,0.018744314
2008-12-18 00:00:00+00,SHORT,2993,0.0,0.09828475,0.086124405,0.0,0.020887583
2008-12-18 00:00:00+00,SHORT,3352,0.0,0.071511805,0.091506764,0.0,0.015364912
2008-12-18 00:00:00+00,SHORT,3897,0.0,0.18209602,0.08290155,0.0,0.015544041
2008-12-19 00:00:00+00,SHORT,2534,0.0,-0.20750438,0.08523592,0.0,-0.019772157
2008-12-22 00:00:00+00,SHORT,2111,0.0,0.11832089,0.081115335,0.0,-0.009559905
2008-12-22 00:00:00+00,SHORT,194,0.0,-0.25615734,0.08702385,0.0,-0.022412391
2008-12-22 00:00:00+00,SHORT,237,0.0,-0.07689529,0.08843704,0.0,0.028837627
2008-12-22 00:00:00+00,SHORT,2397,0.0,-0.3714741,0.083829366,0.0,-0.0045867106
2008-12-22 00:00:00+00,SHORT,397,0.0,-0.46762168,0.08264151,0.0,-0.014703623
2008-12-22 00:00:00+00,SHORT,1260,0.0,0.32656,0.087381706,0.0,0.036083806
2008-12-22 00:00:00+00,SHORT,3310,0.8666666666666667,-0.30922136,0.08646141,0.0,0.044994652
2008-12-22 00:00:00+00,SHORT,3521,0.6666666666666667,-0.24025866,0.086386554,0.0,-0.008307871
2008-12-31 00:00:00+00,SHORT,4097,0.0,-0.35580072,0.09225639,0.0,0.041928165
2008-12-31 00:00:00+00,SHORT,2090,0.0,-0.1873669,0.083132945,0.0,0.04322684
2008-12-31 00:00:00+00,SHORT,3236,0.0,-0.54962367,0.0814986,0.0,-0.01332682
2008-12-31 00:00:00+00,SHORT,3433,0.0,-0.3884946,0.086513996,0.0,0.041363493
2008-12-31 00:00:00+00,SHORT,3754,0.0,-0.5133818,0.08398211,0.0,0.023206815
2008-12-31 00:00:00+00,SHORT,3947,0.0,-0.46884575,0.08707361,0.0,0.043863732
2009-01-02 00:00:00+00,SHORT,838,0.0,-0.035786748,0.089643165,0.0,0.014462008
2009-01-02 00:00:00+00,SHORT,3754,0.0,-0.5281482,0.086607724,0.0,0.0026256172
2009-01-02 00:00:00+00,SHORT,3773,0.0,-0.30407503,0.08329152,0.0,0.030737493
2009-01-02 00:00:00+00,SHORT,3831,1.0,0.12789947,0.085014135,0.0,0.04397498
2009-01-05 00:00:00+00,SHORT,1064,0.8857968241416343,-0.09751195,0.0830068,0.0,-0.033013694
2009-01-05 00:00:00+00,SHORT,1195,0.5364724725825418,0.028427234,0.083933994,0.0,0.007865338
2009-01-05 00:00:00+00,SHORT,3763,0.0,-0.086922675,0.08443824,0.0,0.040891588
2009-01-06 00:00:00+00,SHORT,2393,1.0,0.099902466,0.09165303,0.0,0.03830518
2009-01-06 00:00:00+00,SHORT,1867,0.0,0.061437994,0.08269176,0.0,0.003110904
2009-01-07 00:00:00+00,SHORT,487,1.0,-0.23517655,0.088059105,0.0,-0.034850426
2009-01-07 00:00:00+00,SHORT,1803,0.0,0.12561436,0.08219822,0.0,0.03830048
2009-01-08 00:00:00+00,SHORT,2067,1.0,0.16075748,0.08873239,0.0,-0.027103383
2009-01-08 00:00:00+00,SHORT,2175,0.7517416290529975,-0.23210034,0.086464085,0.0,0.0022686862
2009-01-08 00:00:00+00,SHORT,2345,1.0,-0.37587908,0.092334494,0.0,-5.947982E-4
2009-01-08 00:00:00+00,SHORT,862,0.8461538461538461,0.2568483,0.0851469,0.0,-0.0070497133
2009-01-08 00:00:00+00,SHORT,960,1.0,-0.027857674,0.0907711,0.0,0.020931792
2009-01-08 00:00:00+00,SHORT,3098,0.0,0.15429328,0.08658295,0.0,-0.009485428
2009-01-08 00:00:00+00,SHORT,3466,0.8461538461538461,-0.49719834,0.082683675,0.0,-1.7482364E-4
2009-01-08 00:00:00+00,SHORT,1803,0.8571428571428572,0.33458096,0.09090909,0.0,0.008710876
2009-01-08 00:00:00+00,SHORT,3897,0.9166666666666666,0.17881738,0.091836736,0.0,0.011434725
2009-01-13 00:00:00+00,SHORT,988,1.0,-0.22289343,0.08436214,0.0,0.048629086
2009-01-16 00:00:00+00,SHORT,4070,0.8266648554403272,-0.19774236,0.08410429,0.0,0.033953562
2009-01-21 00:00:00+00,SHORT,937,0.0,-0.030953676,0.083129585,0.0,0.005849179
2009-01-22 00:00:00+00,SHORT,1610,0.0,-0.24442784,0.08853179,0.0,0.038406417
2009-01-26 00:00:00+00,SHORT,1250,0.0,0.23851016,0.08762206,0.0,0.027384283
2009-01-27 00:00:00+00,SHORT,4137,0.0,0.08180592,0.089527026,0.0,-0.04218029
2009-01-27 00:00:00+00,SHORT,1423,0.6641220864978702,0.08643261,0.08647141,0.0,0.031039037
2009-01-28 00:00:00+00,SHORT,2349,1.0,-0.4352131,0.08423326,0.0,-0.01198667
2009-01-28 00:00:00+00,SHORT,835,0.0,0.0128372,0.09163237,0.0,0.011842041
2009-01-28 00:00:00+00,SHORT,1423,0.75,-0.3627479,0.08181818,0.0,-0.004653227
2009-01-29 00:00:00+00,SHORT,13,0.8571428571428572,-0.06677747,0.089340724,0.0,-0.025089938
2009-01-29 00:00:00+00,SHORT,2431,0.8,0.15911028,0.082474224,0.0,-0.018515872
2009-01-29 00:00:00+00,SHORT,562,0.0,0.09134539,0.09176365,0.0,0.008007308
2009-01-29 00:00:00+00,SHORT,817,0.0,0.29491067,0.08180599,0.0,-0.0492345
2009-01-30 00:00:00+00,SHORT,1846,0.6,-0.21082373,0.08948106,0.0,0.030241935
2009-02-02 00:00:00+00,SHORT,2425,0.0,0.29998633,0.08757542,0.0,0.0087175965
2009-02-05 00:00:00+00,SHORT,2297,0.9166666666666666,-0.10336672,0.0815047,0.0,0.03806936
2009-02-06 00:00:00+00,SHORT,602,1.0,-0.08814147,0.08112023,0.0,0.001809041
2009-02-09 00:00:00+00,SHORT,220,0.0,-0.58519924,0.09092396,0.0,-0.040493928
2009-02-09 00:00:00+00,SHORT,652,1.0,-0.15061061,0.08219178,0.0,-0.01921667
2009-02-09 00:00:00+00,SHORT,938,0.0,-0.33512616,0.08558559,0.0,-0.005733467
2009-02-09 00:00:00+00,SHORT,1081,0.6875,0.31466493,0.08152174,0.0,0.007395865
2009-02-09 00:00:00+00,SHORT,3744,1.0,0.2090334,0.08778626,0.0,0.0019851965
2009-02-09 00:00:00+00,SHORT,3782,0.9090909090909091,-0.10466188,0.083035074,0.0,-0.0039512264
2009-02-10 00:00:00+00,SHORT,4083,0.8333333333333334,-0.10028878,0.08310864,0.0,-0.025783114
2009-02-18 00:00:00+00,SHORT,1171,0.8181818181818181,-0.04464944,0.09023824,0.0,-0.020993795
2009-02-26 00:00:00+00,SHORT,2211,1.0,-0.2959657,0.08565191,0.0,0.028446216
2009-02-27 00:00:00+00,SHORT,730,0.8888888888888888,0.19425991,0.09090909,0.0,0.0122288875
2009-02-27 00:00:00+00,SHORT,2938,0.0,0.1677937,0.0891992,0.0,0.026786663
2009-03-02 00:00:00+00,SHORT,2213,0.8181818181818181,-0.5721621,0.080851205,0.0,0.009675999
2009-03-02 00:00:00+00,SHORT,2938,0.0,-0.22688997,0.08628572,0.0,-0.0029134878
2009-03-24 00:00:00+00,SHORT,3067,0.0,-0.15633768,0.091788545,0.0,-0.026944786
2009-03-24 00:00:00+00,SHORT,2018,0.0,0.27201656,0.09237537,0.0,-0.02272547
2009-03-26 00:00:00+00,SHORT,2568,0.0,-0.30575955,0.08661418,0.0,0.0023004478
2009-03-26 00:00:00+00,SHORT,1184,0.0,0.29757038,0.08228511,0.0,-0.04554263
2009-03-31 00:00:00+00,SHORT,3078,0.0,0.11527955,0.08191721,0.0,0.018050944
2009-04-02 00:00:00+00,SHORT,817,0.0,-0.19055653,0.08364214,0.0,0.0042770593
2009-04-03 00:00:00+00,SHORT,266,0.0,0.12046864,0.08317215,0.0,-0.0063220165
2009-04-03 00:00:00+00,SHORT,934,0.8,-0.036763087,0.0834486,0.0,0.01176239
2009-04-06 00:00:00+00,SHORT,3216,0.0,-0.5498996,0.08461539,0.0,0.02905983
2009-04-09 00:00:00+00,SHORT,3613,0.0,0.052278664,0.088787,0.0,0.0058233743
2009-04-13 00:00:00+00,SHORT,157,1.0,-0.15156002,0.09100101,0.0,-0.001628471
2009-04-13 00:00:00+00,SHORT,687,1.0,-0.2166895,0.082972415,0.0,7.2853925E-4
2009-04-13 00:00:00+00,SHORT,739,0.0,-0.3319313,0.08509354,0.0,-0.041026816
2009-04-13 00:00:00+00,SHORT,1710,0.0,-0.09333821,0.0900335,0.0,0.0015201056
2009-04-14 00:00:00+00,SHORT,3947,0.0,-0.0019413469,0.08176944,0.0,0.014624718
2009-04-15 00:00:00+00,SHORT,4137,0.0,-0.41762322,0.09067017,0.0,0.011199973
2009-04-15 00:00:00+00,SHORT,2568,0.0,-0.0964921,0.085020244,0.0,0.033636842
2009-04-15 00:00:00+00,SHORT,559,0.0,0.15539935,0.08412866,0.0,0.04406805
2009-04-15 00:00:00+00,SHORT,588,0.0,0.13071913,0.08809436,0.0,0.030695926
2009-04-15 00:00:00+00,SHORT,2670,0.0,0.10072128,0.082746476,0.0,-0.033572964
2009-04-15 00:00:00+00,SHORT,739,0.0,-0.32164115,0.08819797,0.0,0.007997468
2009-04-17 00:00:00+00,SHORT,4123,0.0,0.00789045,0.08546232,0.0,0.009279171
2009-04-17 00:00:00+00,SHORT,2305,0.2023695895194694,0.08974348,0.08802817,0.0,-0.028714664
2009-04-22 00:00:00+00,SHORT,3693,0.0,0.25057343,0.09040178,0.0,-0.04384167
2009-04-30 00:00:00+00,SHORT,245,0.17236095814328758,-0.08196435,0.08068219,0.0,0.023319878
2009-04-30 00:00:00+00,SHORT,3124,0.0,-0.553703,0.08848959,0.0,0.007676885
2009-04-30 00:00:00+00,SHORT,1667,1.0,-0.33146948,0.080840744,0.0,0.0355333
2009-04-30 00:00:00+00,SHORT,1668,0.0,-0.31480104,0.09259259,0.0,0.020128824
2009-05-05 00:00:00+00,SHORT,710,0.3990820069041115,-0.19514501,0.08370636,0.0,0.045311186
2009-05-05 00:00:00+00,SHORT,1297,0.45889004594908733,-0.14104687,0.087084,0.0,-0.013032749
2009-05-05 00:00:00+00,SHORT,3695,0.0,-0.039728723,0.08649289,0.0,-0.018989826
2009-05-05 00:00:00+00,SHORT,3760,0.0,0.16910462,0.08291383,0.0,-0.045478974
2009-05-06 00:00:00+00,SHORT,2085,0.0,-0.47618625,0.08086507,0.0,-0.022583207
2009-05-06 00:00:00+00,SHORT,395,0.0,-0.24446617,0.08777555,0.0,-0.012431488
2009-05-06 00:00:00+00,SHORT,2686,0.4485287699097708,-0.10542478,0.09287257,0.0,-0.024729857
2009-05-06 00:00:00+00,SHORT,995,0.4889496805587966,-0.028659783,0.090339236,0.0,-0.047204353
2009-05-07 00:00:00+00,SHORT,2285,0.0,-0.3207502,0.08108108,0.0,-0.04908737
2009-05-07 00:00:00+00,SHORT,433,0.0,0.18550326,0.091200955,0.0,-0.03650585
2009-05-08 00:00:00+00,SHORT,2408,0.0,0.0021252066,0.086845465,0.0,0.016759995
2009-05-08 00:00:00+00,SHORT,2473,0.8823529411764706,-0.08798519,0.081664465,0.0,0.0139505565
2009-05-08 00:00:00+00,SHORT,838,0.7433006423844798,-0.47348586,0.08858268,0.0,0.02003429
2009-05-08 00:00:00+00,SHORT,2990,0.7364771058045606,-0.3693099,0.08117616,0.0,0.009988434
2009-05-08 00:00:00+00,SHORT,1043,0.5271074481169825,-0.04791481,0.08411215,0.0,-0.04716824
2009-05-08 00:00:00+00,SHORT,3271,0.6015289834948879,-0.40073514,0.0861259,0.0,0.016167052
2009-05-08 00:00:00+00,SHORT,1236,0.47172225077091523,0.11276543,0.08898169,0.0,-0.036101922
2009-05-08 00:00:00+00,SHORT,3357,0.0,-0.43707898,0.08152673,0.0,0.018529672
2009-05-08 00:00:00+00,SHORT,1410,0.8888888888888888,-0.2778784,0.089425,0.0,0.029382108
2009-05-08 00:00:00+00,SHORT,3743,0.0,-0.46191245,0.08429119,0.0,-0.015431804
2009-05-08 00:00:00+00,SHORT,4074,0.0,0.23083049,0.08832901,0.0,0.030598102
2009-05-13 00:00:00+00,SHORT,3586,0.8125,-0.24538618,0.09102564,0.0,-0.015876716
2009-05-14 00:00:00+00,SHORT,1668,0.0,-0.4301633,0.08714597,0.0,-0.0020928755
2009-05-20 00:00:00+00,SHORT,4123,0.0,0.030487541,0.08573342,0.0,0.040687732
2009-05-20 00:00:00+00,SHORT,2972,0.0,-0.47562253,0.08948787,0.0,0.03528321
2009-05-20 00:00:00+00,SHORT,934,0.0,-0.30347955,0.09030249,0.0,0.039213713
2009-05-20 00:00:00+00,SHORT,3631,0.0,-0.53322864,0.09257004,0.0,0.022912422
2009-05-21 00:00:00+00,SHORT,2105,0.3157894736842106,0.06996853,0.082436636,0.0,-0.0023174083
2009-05-22 00:00:00+00,SHORT,160,0.36700691758096976,-0.38084096,0.08106996,0.0,0.04106996
2009-05-22 00:00:00+00,SHORT,323,0.5,0.085545935,0.08903782,0.0,-0.016969468
2009-05-22 00:00:00+00,SHORT,2613,0.0,-0.029415436,0.0844519,0.0,0.038212348
2009-05-22 00:00:00+00,SHORT,1523,0.562456296855843,-0.11995142,0.0805388,0.0,0.0097634345
2009-05-22 00:00:00+00,SHORT,3596,0.0,-0.020839566,0.092651755,0.0,0.0059743896
2009-05-26 00:00:00+00,SHORT,3244,0.0,0.113305934,0.09065383,0.0,0.02024938
2009-06-01 00:00:00+00,SHORT,2085,1.0,0.28335756,0.09271237,0.0,0.031794313
2009-06-01 00:00:00+00,SHORT,3343,0.3218174839216862,0.25483537,0.0881977,0.0,0.004263829
2009-06-03 00:00:00+00,SHORT,3244,0.5409721245669595,0.1069369,0.08365723,0.0,0.006055168
2009-06-04 00:00:00+00,SHORT,2088,0.8823529411764706,0.07775247,0.08323083,0.0,0.007255473
2009-06-04 00:00:00+00,SHORT,3198,0.8421052631578947,-0.14879695,0.08539065,0.0,0.024909144
2009-06-10 00:00:00+00,SHORT,395,1.0,0.3222324,0.090277776,0.0,4.356086E-4
2009-06-11 00:00:00+00,SHORT,498,1.0,-0.28844383,0.08450157,0.0,0.030753637
2009-06-15 00:00:00+00,SHORT,2760,0.0,0.018655922,0.09090353,0.0,-0.020765338
2009-06-24 00:00:00+00,SHORT,153,0.0,-0.34853846,0.08615384,0.0,0.042321023
2009-06-29 00:00:00+00,SHORT,1069,1.0,0.33224455,0.08271256,0.0,0.039776966
2009-06-29 00:00:00+00,SHORT,4034,0.0,-0.016136605,0.08728481,0.0,0.006949077
2009-06-30 00:00:00+00,SHORT,3116,0.0,-0.3805608,0.08614865,0.0,-0.030170796
2009-06-30 00:00:00+00,SHORT,3148,0.0,-0.058493093,0.08357349,0.0,-0.04034582
2009-07-01 00:00:00+00,SHORT,1,0.0,-0.02204241,0.08468701,0.0,-0.010185797
2009-07-01 00:00:00+00,SHORT,2835,0.0,-0.48281413,0.0921659,0.0,-0.007193076
2009-07-01 00:00:00+00,SHORT,1396,0.48640377677746216,-0.35568744,0.08483291,0.0,-0.026869223
2009-07-01 00:00:00+00,SHORT,3621,0.0,0.25562596,0.089221016,0.0,0.012231241
2009-07-02 00:00:00+00,SHORT,3610,0.0,-0.16571186,0.082105264,0.0,0.008143764
2009-07-15 00:00:00+00,SHORT,121,0.9,-0.07357582,0.08549618,0.0,0.044041637
2009-07-15 00:00:00+00,SHORT,1072,0.0,-0.22896165,0.08043007,0.0,0.048277527
2009-07-16 00:00:00+00,SHORT,3053,0.0,-0.002665527,0.087579615,0.0,0.045523543
2009-07-16 00:00:00+00,SHORT,1022,0.0,-0.1123402,0.085965596,0.0,0.008338582
2009-07-16 00:00:00+00,SHORT,1888,0.0,-0.19901158,0.09002169,0.0,-5.8966177E-4
2009-07-16 00:00:00+00,SHORT,1919,0.0,-0.588902,0.0916633,0.0,-0.0015513202
2009-07-17 00:00:00+00,SHORT,4224,0.0,-0.19903854,0.09294722,0.0,0.009187332
2009-07-23 00:00:00+00,SHORT,220,1.0,-0.10013123,0.09011729,0.0,0.03996945
2009-07-23 00:00:00+00,SHORT,1072,0.8321129685775371,0.042422097,0.089454435,0.0,0.0360203
2009-07-23 00:00:00+00,SHORT,4062,0.0,-0.015450673,0.09146342,0.0,0.042012867
2009-07-24 00:00:00+00,SHORT,2710,0.0,-0.37508497,0.08335347,0.0,-0.025150932
2009-07-24 00:00:00+00,SHORT,1867,0.0,0.13694252,0.08799172,0.0,0.046779186
2009-07-24 00:00:00+00,SHORT,1888,0.0,-0.5428346,0.08708415,0.0,-0.00246809
2009-07-27 00:00:00+00,SHORT,394,0.7145375458315432,-0.010087944,0.0877193,0.0,-0.0049828715
2009-08-03 00:00:00+00,SHORT,3046,0.0,-0.30447918,0.08643389,0.0,0.0135629475
2009-08-04 00:00:00+00,SHORT,1762,0.0,0.11412062,0.08664221,0.0,0.013075331
2009-08-04 00:00:00+00,SHORT,1897,0.0,0.3400007,0.08465086,0.0,0.026652131
2009-08-05 00:00:00+00,SHORT,3013,0.06005062756882115,0.12619086,0.08565587,0.0,0.02478901
2009-08-05 00:00:00+00,SHORT,1762,0.0,-0.32542866,0.08312615,0.0,-0.0035160612
2009-08-06 00:00:00+00,SHORT,1610,0.0,0.25767723,0.090363465,0.0,-0.003963293
2009-08-07 00:00:00+00,SHORT,2367,1.0,-0.46020642,0.08614418,0.0,-0.0017190054
2009-08-07 00:00:00+00,SHORT,2425,0.0,-0.07979199,0.0863033,0.0,0.027323095
2009-08-07 00:00:00+00,SHORT,1063,0.9090909090909091,-0.33620593,0.088804916,0.0,0.00752298
2009-08-07 00:00:00+00,SHORT,3501,0.3532995381597994,-0.23598577,0.084198706,0.0,-0.034970716
2009-08-10 00:00:00+00,SHORT,413,0.0,-0.4668527,0.08877285,0.0,-0.021436755
2009-08-11 00:00:00+00,SHORT,2095,0.0,0.049212396,0.08367121,0.0,0.016034849
2009-08-12 00:00:00+00,SHORT,1668,0.0,-0.1913611,0.08354431,0.0,-0.04969553
2009-08-13 00:00:00+00,SHORT,2365,0.1261185276875049,-0.10443631,0.089042954,0.0,0.03264663
2009-08-24 00:00:00+00,SHORT,323,0.0,0.28091696,0.08955302,0.0,0.036354758
2009-08-24 00:00:00+00,SHORT,540,0.0,0.16295327,0.083827265,0.0,0.0346287
2009-08-24 00:00:00+00,SHORT,3607,0.23068359123522125,0.13601004,0.08245329,0.0,0.033041526
2009-08-25 00:00:00+00,SHORT,200,0.0,0.21203122,0.08273894,0.0,-0.0013253831
2009-08-25 00:00:00+00,SHORT,2270,0.0,-0.0068090926,0.09130625,0.0,-0.028855769
2009-08-25 00:00:00+00,SHORT,2349,0.0,-0.4771494,0.09084652,0.0,0.029169463
2009-08-26 00:00:00+00,SHORT,1064,0.0,-0.34605756,0.09239124,0.0,-0.028860394
2009-08-26 00:00:00+00,SHORT,1700,0.0,-0.08763486,0.088547006,0.0,0.03999329
2009-08-26 00:00:00+00,SHORT,4013,0.0,-0.46072784,0.0847245,0.0,0.024575789
2009-08-27 00:00:00+00,SHORT,2367,0.875,-0.528923,0.08895376,0.0,0.039502572
2009-08-27 00:00:00+00,SHORT,440,0.16493216963067514,0.10809803,0.092000306,0.0,-0.01575432
2009-08-28 00:00:00+00,SHORT,2230,0.0,-0.30393243,0.08332587,0.0,-0.0069299913
2009-09-09 00:00:00+00,SHORT,1176,0.0,0.09297348,0.087126136,0.0,0.047433436
2009-09-11 00:00:00+00,SHORT,2196,0.0,-0.5684304,0.090951495,0.0,-0.018975869
2009-09-15 00:00:00+00,SHORT,3573,0.40549010057216245,-0.019699275,0.0840052,0.0,0.01566747
2009-09-15 00:00:00+00,SHORT,3631,0.6666666666666667,-0.08262706,0.08274232,0.0,-0.03499962
2009-09-16 00:00:00+00,SHORT,3918,0.6468923998707024,0.1341906,0.08300395,0.0,0.0032493514
2009-09-16 00:00:00+00,SHORT,1897,0.0,-0.47868842,0.08605634,0.0,5.86248E-4
2009-09-17 00:00:00+00,SHORT,370,0.469950803598831,0.3594821,0.088499226,0.0,-0.040798042
2009-09-18 00:00:00+00,SHORT,200,0.0,-0.14083183,0.08297521,0.0,0.030394562
2009-09-18 00:00:00+00,SHORT,270,0.6119843190856896,-0.3828517,0.082655095,0.0,-0.0067355107
2009-09-18 00:00:00+00,SHORT,3378,0.6026107490775052,-0.095509455,0.080314964,0.0,0.01347423
2009-09-18 00:00:00+00,SHORT,3613,0.0,0.02630655,0.088477366,0.0,-0.011105222
2009-09-21 00:00:00+00,SHORT,1593,0.0,0.17071603,0.09185668,0.0,-0.03288003
2009-09-21 00:00:00+00,SHORT,1869,0.6688472511729862,0.16267902,0.082175925,0.0,-0.0487203
2009-09-22 00:00:00+00,SHORT,874,0.0,-0.3314429,0.08618013,0.0,0.0044391183
2009-09-22 00:00:00+00,SHORT,1454,0.0,-0.6074441,0.08669681,0.0,-0.01737057
